,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,EMOG,MDDG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/14/2015,"

 UMass Lowell 
","
W 19 - 4 
","

      
        
          19
        
      
    
","

      
        
          13
        
      
    
","

      
        
          32
        
      
    
","

      
        
          54
        
      
    
","

      
        
          34
        
      
    
","


","


","

      
        
          51
        
      
    
","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
","

      
        
          22
        
      
    
","

      
        
          26
        
      
    
","

      
        
          3
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,534
        
      
    
","

      
        
          4
        
      
    
","

      
        
          6
        
      
    
"
1,02/21/2015,"

 Maryland 
","
W 10 - 6 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          39
        
      
    
","

      
        
          22
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          18
        
      
    
","

      
        
          10
        
      
    
","

      
        
          2
        
      
    
","

      
        
          13
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          8
        
      
    
"
2,02/28/2015,"

 Bryant 
","
W 16 - 9 
","

      
        
          16
        
      
    
","

      
        
          10
        
      
    
","

      
        
          26
        
      
    
","

      
        
          28
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","


          1/
        

","

      
        
          27
        
      
    
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          28
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          9
        
      
    
","

      
        
          2
        
      
    
"
3,03/03/2015,"

@ St. John's (NY) 
","
W 11 - 10 (1OT)
","

      
        
          11
        
      
    
","

      
        
          4
        
      
    
","

      
        
          15
        
      
    
","

      
        
          26
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          28
        
      
    
","

      
        
          20
        
      
    
","

      
        
          13
        
      
    
","

      
        
          11
        
      
    
","

      
        
          24
        
      
    
","

      
        
          6
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,614
        
      
    
","

      
        
          10
        
      
    
","

      
        
          11
        
      
    
"
4,03/07/2015,"

 Fairfield 
","
W 9 - 8 (1OT)
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          13
        
      
    
","

      
        
          44
        
      
    
","

      
        
          21
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          12
        
      
    
","

      
        
          6
        
      
    
","

      
        
          15
        
      
    
","

      
        
          21
        
      
    
","

      
        
          2
        
      
    
","

      
        
          60
        
      
    
","

      
        
          3,779
        
      
    
","

      
        
          8
        
      
    
","

      
        
          7
        
      
    
"
5,03/14/2015,"

 Cornell 
","
L 7 - 14 
","

      
        
          7
        
      
    
","

      
        
          3
        
      
    
","

      
        
          10
        
      
    
","

      
        
          22
        
      
    
","

      
        
          13
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          24
        
      
    
","

      
        
          15
        
      
    
","

      
        
          9
        
      
    
","

      
        
          10
        
      
    
","

      
        
          25
        
      
    
","

      
        
          5
        
      
    
","

      
        
          240
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          14
        
      
    
","

      
        
          13
        
      
    
"
6,03/21/2015,"

@ Princeton 
","
L 10 - 11 
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
","

      
        
          18
        
      
    
","

      
        
          36
        
      
    
","

      
        
          18
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          32
        
      
    
","

      
        
          15
        
      
    
","

      
        
          5
        
      
    
","

      
        
          17
        
      
    
","

      
        
          24
        
      
    
","

      
        
          5
        
      
    
","

      
        
          270
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
"
7,03/28/2015,"

@ Penn 
","
W 15 - 7 
","

      
        
          15
        
      
    
","

      
        
          6
        
      
    
","

      
        
          21
        
      
    
","

      
        
          36
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          28
        
      
    
","

      
        
          10
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
","

      
        
          26
        
      
    
","

      
        
          6
        
      
    
","

      
        
          300
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          7
        
      
    
","

      
        
          8
        
      
    
"
8,03/31/2015,"

 Sacred Heart 
","
W 13 - 3 
","

      
        
          13
        
      
    
","

      
        
          9
        
      
    
","

      
        
          22
        
      
    
","

      
        
          37
        
      
    
","

      
        
          21
        
      
    
","


","


","

      
        
          25
        
      
    
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          20
        
      
    
","

      
        
          4
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          3
        
      
    
","

      
        
          8
        
      
    
"
9,04/04/2015,"

 Dartmouth 
","
W 10 - 4 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          31
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","


","

      
        
          20
        
      
    
","

      
        
          14
        
      
    
","

      
        
          9
        
      
    
","

      
        
          8
        
      
    
","

      
        
          17
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          4
        
      
    
","

      
        
          10
        
      
    
"
10,04/11/2015,"

 Brown 
","
W 16 - 10 
","

      
        
          16
        
      
    
","

      
        
          8
        
      
    
","

      
        
          24
        
      
    
","

      
        
          43
        
      
    
","

      
        
          26
        
      
    
","

      
        
          1
        
      
    
","


","

      
        
          34
        
      
    
","

      
        
          20
        
      
    
","

      
        
          8
        
      
    
","

      
        
          15
        
      
    
","

      
        
          28
        
      
    
","

      
        
          4
        
      
    
","

      
        
          180
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          8
        
      
    
"
11,04/18/2015,"

@ Albany (NY) 
","
L 11 - 12 
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          38
        
      
    
","

      
        
          25
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          31
        
      
    
","

      
        
          13
        
      
    
","

      
        
          4
        
      
    
","

      
        
          18
        
      
    
","

      
        
          26
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          12
        
      
    
","

      
        
          10
        
      
    
"
12,04/25/2015,"

@ Harvard 
","
L 7 - 8 
","

      
        
          7
        
      
    
","

      
        
          5
        
      
    
","

      
        
          12
        
      
    
","

      
        
          38
        
      
    
","

      
        
          20
        
      
    
","


","


","

      
        
          15
        
      
    
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
","

      
        
          19
        
      
    
","

      
        
          2
        
      
    
","

      
        
          90
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          11
        
      
    
"
13,05/01/2015,"

@ Brown 
","
W 10 - 6 
","

      
        
          10
        
      
    
","

      
        
          7
        
      
    
","

      
        
          17
        
      
    
","

      
        
          35
        
      
    
","

      
        
          18
        
      
    
","


","


","

      
        
          31
        
      
    
","

      
        
          10
        
      
    
","

      
        
          9
        
      
    
","

      
        
          4
        
      
    
","

      
        
          20
        
      
    
","

      
        
          3
        
      
    
","

      
        
          120
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
"
14,05/03/2015,"

 Princeton @ Providence, R.I.
","
W 11 - 10 
","

      
        
          11
        
      
    
","

      
        
          5
        
      
    
","

      
        
          16
        
      
    
","

      
        
          24
        
      
    
","

      
        
          17
        
      
    
","

      
        
          2
        
      
    
","


","

      
        
          26
        
      
    
","

      
        
          14
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          24
        
      
    
","

      
        
          5
        
      
    
","

      
        
          210
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          10
        
      
    
","

      
        
          10
        
      
    
"
15,05/09/2015,"

@ Maryland 
","
L 7 - 8 
","

      
        
          7
        
      
    
","

      
        
          6
        
      
    
","

      
        
          13
        
      
    
","

      
        
          30
        
      
    
","

      
        
          15
        
      
    
","


","


","

      
        
          17
        
      
    
","

      
        
          13
        
      
    
","

      
        
          6
        
      
    
","

      
        
          9
        
      
    
","

      
        
          17
        
      
    
","

      
        
          3
        
      
    
","

      
        
          150
        
      
    
","

      
        
          3,600
        
      
    
","

      
        
          8
        
      
    
","

      
        
          9
        
      
    
"
