,Date,Opponent,Result,Goals,Assists,Points,Shots,SOG,GB,TO,CT,FO Won,FO Taken,Pen,Pen Time,G Min,Goals Allowed,Saves
0,02/18/2017,Dartmouth,W 13 - 8,13,8,21,33,23,14,25,8,390,"3,600",8,14,17,18,0.944
1,02/25/2017,"Air Force @ Denver, Colo.",L 10 - 15,10,8,18,21,13,11,29,3,90,"3,600",15,7,11,16,0.688
2,02/26/2017,@ Denver,L 0 - 12,18,6,17,14,6,3,15,9/,390,"3,600",12,7,14,17,0.824
3,03/04/2017,@ Cleveland St.,W 17 - 7,17/,13/,30/,56/,30,16,28,4,180,"3,600",7,12,17,20,0.850
4,03/14/2017,@ Hobart and William Smith,L 11 - 18,11,8,19,27,19,18,32,3,90,"3,600",18,10,15,15,1.000/
5,03/18/2017,Marist,W 17 - 6,17/,10,27,37,23,12,26,4,180,"3,600",6,9,18,18,1.000/
6,03/21/2017,Albany (NY),L 11 - 20,11,5,16,42,21,9,35,7,300,"3,600",20,12,16,22,0.727
7,03/25/2017,@ Manhattan,W 12 - 10,12,6,18,40,24,15,25,5,210,"3,600",10,11,16,19,0.842
8,03/28/2017,Binghamton,L 7 - 11,7,3,10,23,14,9,21,5,240,"3,600",11,7,14,15,0.933
9,04/08/2017,@ Detroit Mercy,W 11 - 5,11,8,19,26,18,10,20,3,150,"3,600",5,11,18,19,0.947
10,04/15/2017,Siena,L 10 - 11,10,6,16,30,15,14,9,8,25,"3,600",11,8,18,19,0.947
11,04/18/2017,@ Robert Morris,L 7 - 12,7,4,11,38,19,13,23,2,60,"3,600",12,10,20,25,0.800
12,04/21/2017,@ Monmouth,L 6 - 11,6,5,11,20,13,8,21,4,180,"3,600",11,8,10,14,0.714
13,04/28/2017,Quinnipiac,W 10 - 6,10,3,13,37,26,6,20,1,30,"3,600",6,8,18,20,0.900
14,05/05/2017,@ Marist,L 5 - 8,5,2,7,35,22,6,17,3,150,"3,600",8,12,11,11,1.000/
